Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
7777,Assam Food Stall,1,New Delhi,"G-3, Inside Dilshad Garden Metro Station, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3220465,28.6755738,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",600,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,88
3167,Darbar E Awadh,1,New Delhi,"Shop 5-A, Dilashad Garden Metro Station, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.32103,28.6759651,"Italian, Pizza, Fast Food",800,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,107
302555,Hotel Tamil Nadu,1,New Delhi,"M-1/A-1, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.31474,28.6789662,"Mithai, Street Food",150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
309841,Incrivel Goa,1,New Delhi,"24 A, Pocket E, Near Hansraj School, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3174779,28.6826566,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
3158,Lakshadweep,1,New Delhi,"Main Mangal Bazaar Road, Near Sai Chowk, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3191771,28.6802106,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
7814,Odisha,1,New Delhi,"Main Mangal Bazar Road, Opposite Dhingra Garments, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3194607,28.6803726,North Indian,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
7770,Rajasthan Food Stall No. 1,1,New Delhi,"B Block, Main Market, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3221198,28.6766439,Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
7789,Shillong View,1,New Delhi,"O 6/A-3, Labour Chowk, Dilashad Colony, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3240717,28.6868371,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
302537,Wazwan,1,New Delhi,"O-3/A3, Pocket Q, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3243518,28.6869556,Chinese,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
7790,Zayaka,1,New Delhi,"Shop 2/A5, Ground Floor, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",0,0,Italian,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18025092,Bihar ki Rasoi,1,New Delhi,"Kalander Colony Chow,k Mangal Bazar Road, Dilshan Gardan, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3200498,28.6806456,"Mughlai, Chinese",250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
7768,Bijoli Grill,1,New Delhi,"Pocket SG/5A, LIG DDA Flates, Near Deer Park, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.32285928,28.68393079,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
302264,Maharashtra Food Stall,1,New Delhi,"243 A, Pocket F, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3179939,28.6806874,Pizza,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
300975,Manipur Food Stall,1,New Delhi,"F 196 A, LIG Flats, Shop 2 & 3, Pocket F, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3174105,28.6804081,Fast Food,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
7772,Momo Mia,1,New Delhi,"F 243 A, Shop 1, Pocket F, Near Sai Chowk, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3180387,28.6806468,Fast Food,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
7834,Mother Dairy Ice Cream,1,New Delhi,"B Block, LSC Market, Near ICICI Bank, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.30874181,28.67811889,Mughlai,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
302542,Nagaland,1,New Delhi,"F-252-A, Sai Chowk, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3182032,28.6808405,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
7774,Navdanya Organic Food Cafe,1,New Delhi,"F-179, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3151641,28.6784646,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
7769,Tashi Delek Food Stall,1,New Delhi,"137- A, Pocket E, GTB Enclave, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.31044468,28.68845296,"Chinese, North Indian",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
7788,Punjabi Rasoi,1,New Delhi,"Shop 847, Janta Flates, Near GTB Enclave, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3150927,28.6785109,Pizza,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
309037,Aggarwal Bikaner Sweets,1,New Delhi,"E - 197 A, LIG Flates, GTB Enclave, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.30951831,28.68780825,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18454058,Angels Kitchen,1,New Delhi,"Shop 8, DDA Market, Near Mother Dairy, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.29831667,28.65281944,North Indian,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
312579,Bedi's Kabab Corner,1,New Delhi,"P-25/A4, Near Dolphin Shoes, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3227227,28.6859527,"Chinese, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18398753,Bravo Diet Food and Nutrition,1,New Delhi,"378, Janta Flats, G.T.B. Enclave, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.30948444,28.68853914,"Chinese, North Indian",350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
301313,Chacha Chicken,1,New Delhi,"168 A, Pocket E, LIG Flats, Opposite Pooja Park, , GTB Enclave, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.31081113,28.68710648,"North Indian, Chinese",250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
301305,Chao Cart,1,New Delhi,"L 236 A,  L Block, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3207312,28.6817083,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18124346,Chimney,1,New Delhi,"Near Police Chowki, Golchakkar, R Block, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.30820905,28.67788563,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
310664,Chutneez Ishtyle Bar and Dining,1,New Delhi,"39, Block B, Local Shopping Centre, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.30849136,28.67810565,"Italian, Pizza, Bakery",700,Indian Rupees(Rs.),No,Yes,No,No,2,2.3,Red,Poor,57
6266,Deep Chicken Point,1,New Delhi,"G-6, Janak Place, District Centre, Janakpuri, New Delhi","District Centre, Janakpuri","District Centre, Janakpuri, New Delhi",77.0800517,28.6301104,"North Indian, Chinese",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.4,Orange,Average,122
5060,Domino's Pizza,1,New Delhi,"G3A, Ground Floor, District Centre, Janakpuri, New Delhi","District Centre, Janakpuri","District Centre, Janakpuri, New Delhi",77.0813721,28.6301427,Fast Food,500,Indian Rupees(Rs.),No,Yes,No,No,2,2.5,Orange,Average,85
312566,Govind Dhaba,1,New Delhi,"Shop 18, DDA Market AG1, Janakpuri, New Delhi","District Centre, Janakpuri","District Centre, Janakpuri, New Delhi",77.0807745,28.6301924,"North Indian, Chinese, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,2.6,Orange,Average,55
18368621,Huddle Cafe,1,New Delhi,"G14, Jaina Tower, District Centre, Janakpuri, New Delhi","District Centre, Janakpuri","District Centre, Janakpuri, New Delhi",77.0815256,28.6298202,"Mexican, North Indian, European, Chinese, Italian",1200,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.4,Orange,Average,35
310319,Kovilakam,1,New Delhi,"G-15, District Center, Janakpuri, New Delhi","District Centre, Janakpuri","District Centre, Janakpuri, New Delhi",77.0813133,28.6305419,"Bakery, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,56
302497,Mathur's Kitchen,1,New Delhi,"F 20, UGF District Centre, Janakpuri, New Delhi","District Centre, Janakpuri","District Centre, Janakpuri, New Delhi",77.0818722,28.6300877,"North Indian, Chinese",1200,Indian Rupees(Rs.),Yes,No,No,No,3,2.3,Red,Poor,118
302528,McDonald's,1,New Delhi,"Ground Floor, DLF City Centre Mall, Shalimar Bagh, New Delhi","DLF City Centre Mall, Shalimar Bagh","DLF City Centre Mall, Shalimar Bagh, New Delhi",77.1582677,28.7029361,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,29
305209,New South Indian Hut,1,New Delhi,"FC 1, 3rd Floor, Food Court, DLF City Centre Mall, Shalimar Bagh, New Delhi","DLF City Centre Mall, Shalimar Bagh","DLF City Centre Mall, Shalimar Bagh, New Delhi",77.1581778,28.7030171,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,63
313046,Night Bite,1,New Delhi,"Ground Floor, DLF City Centre Mall, Shalimar Bagh, New Delhi","DLF City Centre Mall, Shalimar Bagh","DLF City Centre Mall, Shalimar Bagh, New Delhi",77.1582677,28.7029361,Ice Cream,150,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,14
313473,Pizza Station,1,New Delhi,"Ground Floor, DLF City Centre Mall, Shalimar Bagh, New Delhi","DLF City Centre Mall, Shalimar Bagh","DLF City Centre Mall, Shalimar Bagh, New Delhi",77.1581925,28.7029534,"Fast Food, Burger",500,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,62
9817,Pummy Restaurant,1,New Delhi,"Ground Floor, DLF City Centre Mall, Shalimar Bagh, New Delhi","DLF City Centre Mall, Shalimar Bagh","DLF City Centre Mall, Shalimar Bagh, New Delhi",77.1581943,28.7029971,Fast Food,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18255138,Republic of Chicken,1,New Delhi,"151, Ground Floor, DLF Emporio Mall, Nelson Mandela Marg, Vasant Kunj, New Delhi","DLF Emporio Mall, Vasant Kunj","DLF Emporio Mall, Vasant Kunj, New Delhi",77.15665989,28.54283324,"Cafe, Continental",1600,Indian Rupees(Rs.),No,No,No,No,3,3.5,Yellow,Good,83
309727,Salt N' Pepper,1,New Delhi,"Ground Floor, DLF Emporio Mall, Nelson Mandela Marg, Vasant Kunj, New Delhi","DLF Emporio Mall, Vasant Kunj","DLF Emporio Mall, Vasant Kunj, New Delhi",77.15718493,28.54370415,"Thai, Chinese, Asian, Malaysian",1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.8,Yellow,Good,118
18204499,Shahi Zaikaa,1,New Delhi,"DLF Place Mall, Opposite Hilton Garden Hotel, Saket, New Delhi","DLF Place Mall, Saket","DLF Place Mall, Saket, New Delhi",77.2170282,28.527655,"Middle Eastern, Mediterranean, North Indian",1800,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.1,Orange,Average,134
311187,Shubham,1,New Delhi,"Food Court, 3rd Floor, DLF Place Mall, Saket, New Delhi","DLF Place Mall, Saket","DLF Place Mall, Saket, New Delhi",77.21589714,28.52890209,North Indian,550,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,138
301498,South Indian Corner,1,New Delhi,"Ground Floor, DLF Place Mall, Saket, New Delhi","DLF Place Mall, Saket","DLF Place Mall, Saket, New Delhi",77.2166406,28.5281701,Fast Food,400,Indian Rupees(Rs.),No,Yes,No,No,1,3.8,Yellow,Good,152
18378033,Sultan Food,1,New Delhi,"Food Court, FC-2/A, 2nd Floor, DLF Place Mall, Saket, New Delhi","DLF Place Mall, Saket","DLF Place Mall, Saket, New Delhi",77.21593738,28.52888088,"Lebanese, Mediterranean, Arabian",850,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,246
309043,Uncle Bakery,1,New Delhi,"309, 2nd Floor, DLF Place Mall, Saket, New Delhi","DLF Place Mall, Saket","DLF Place Mall, Saket, New Delhi",77.21688252,28.52822812,"Burger, Desserts, Fast Food",600,Indian Rupees(Rs.),No,No,No,No,2,3.8,Yellow,Good,426
308509,Urban Chopstick,1,New Delhi,"Level 1, DLF Place Mall, Saket, New Delhi","DLF Place Mall, Saket","DLF Place Mall, Saket, New Delhi",77.21723221,28.52766814,"Bakery, Italian, Chinese, Mexican",700,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,71
6242,Urban Kabab,1,New Delhi,"FD-12, 2nd Floor, DLF Place Mall, Saket, New Delhi","DLF Place Mall, Saket","DLF Place Mall, Saket, New Delhi",77.21655529,28.52844757,"Street Food, North Indian, South Indian, Chinese, Mithai",350,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,229
303994,Urban Punjab,1,New Delhi,"314-316, 2nd Floor, DLF Place Mall, Saket, New Delhi","DLF Place Mall, Saket","DLF Place Mall, Saket, New Delhi",77.21612245,28.52857924,"American, Tex-Mex",2500,Indian Rupees(Rs.),Yes,Yes,No,No,4,3.7,Yellow,Good,984
9002,Haldiram's,1,New Delhi,"300, 2nd Floor, DLF Place Mall, Saket, New Delhi","DLF Place Mall, Saket","DLF Place Mall, Saket, New Delhi",77.21922308,28.53230279,"Finger Food, North Indian, Italian",1200,Indian Rupees(Rs.),No,No,No,No,3,3.5,Yellow,Good,295
307364,Pizza Hut Delivery,1,New Delhi,"DLF Place Mall, Saket, New Delhi","DLF Place Mall, Saket","DLF Place Mall, Saket, New Delhi",77.21779615,28.52817627,"Italian, Continental, European, Cafe",1500,Indian Rupees(Rs.),No,No,No,No,3,4.4,Green,Very Good,2777
18265385,Aggarwal Sweet Corner,1,New Delhi,"GFK 4A, Ground Floor, DLF Place Mall, Saket, New Delhi","DLF Place Mall, Saket","DLF Place Mall, Saket, New Delhi",77.21694253,28.52799453,"Desserts, Cafe",400,Indian Rupees(Rs.),No,Yes,No,No,1,4.1,Green,Very Good,397
18424632,Amritsari Naan Hut,1,New Delhi,"15, 2nd Floor, DLF Place Mall, Saket, New Delhi","DLF Place Mall, Saket","DLF Place Mall, Saket, New Delhi",77.21593738,28.52888088,Fast Food,400,Indian Rupees(Rs.),No,No,No,No,1,4.1,Green,Very Good,71
301316,Annapurna Bhojnalaya,1,New Delhi,"Food Court, 2nd Floor, DLF Promenade Mall, Vasant Kunj, New Delhi","DLF Promenade Mall, Vasant Kunj","DLF Promenade Mall, Vasant Kunj, New Delhi",77.1555539,28.5429069,North Indian,550,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,118
18378032,Asia,1,New Delhi,"Food Court, 2nd Floor, DLF Promenade Mall, Vasant Kunj, New Delhi","DLF Promenade Mall, Vasant Kunj","DLF Promenade Mall, Vasant Kunj, New Delhi",77.15549883,28.54273752,Fast Food,750,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,161
18128881,Bablu Chinese Food,1,New Delhi,"Shop 301-B, 2nd Floor, DLF Promenade, Nelson Mandela Road, Vasant Kunj, New Delhi","DLF Promenade Mall, Vasant Kunj","DLF Promenade Mall, Vasant Kunj, New Delhi",77.15574123,28.54284148,"Cafe, Tea",400,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,91
18378035,Bikaner Rasoi,1,New Delhi,"Ground Floor, DLF Promenade Mall, Vasant Kunj, New Delhi","DLF Promenade Mall, Vasant Kunj","DLF Promenade Mall, Vasant Kunj, New Delhi",77.15598,28.542494,"Desserts, Cafe",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.9,Yellow,Good,360
18435806,Crazzy Bite,1,New Delhi,"1st Floor, DLF Promenade Mall, Vasant Kunj, New Delhi","DLF Promenade Mall, Vasant Kunj","DLF Promenade Mall, Vasant Kunj, New Delhi",77.15693682,28.54270924,"Bakery, Italian, Chinese, Mexican",700,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,69
18471239,Da Pizza Farm,1,New Delhi,"Food Court, 2nd Floor, DLF Promenade Mall, Vasant Kunj, New Delhi","DLF Promenade Mall, Vasant Kunj","DLF Promenade Mall, Vasant Kunj, New Delhi",77.1553105,28.5427394,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",600,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,134
18435819,Dada Ka,1,New Delhi,"Food Court, 2nd Floor, DLF Promenade Mall, Vasant Kunj, New Delhi","DLF Promenade Mall, Vasant Kunj","DLF Promenade Mall, Vasant Kunj, New Delhi",77.15570837,28.5427387,Beverages,400,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,154
18376475,Friends N Foods,1,New Delhi,"Ground Floor, DLF Promenade Mall, Vasant Kunj, New Delhi","DLF Promenade Mall, Vasant Kunj","DLF Promenade Mall, Vasant Kunj, New Delhi",77.15590451,28.54268656,"Desserts, Beverages",350,Indian Rupees(Rs.),No,Yes,No,No,1,3.9,Yellow,Good,98
18378043,Hot N Fresh Pizza,1,New Delhi,"2nd Floor, DLF Promenade Mall, Vasant Kunj, New Delhi","DLF Promenade Mall, Vasant Kunj","DLF Promenade Mall, Vasant Kunj, New Delhi",77.15617541,28.54235257,"Bakery, Desserts, Fast Food",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.8,Yellow,Good,159
18424636,Kake Di Chap,1,New Delhi,"2nd Floor, DLF Promenade Mall, Vasant Kunj, New Delhi","DLF Promenade Mall, Vasant Kunj","DLF Promenade Mall, Vasant Kunj, New Delhi",77.15601213,28.54260469,Desserts,450,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,169
18424625,Kathi Junction,1,New Delhi,"254-256, 1st Floor, DLF Promenade Mall, Vasant Kunj, New Delhi","DLF Promenade Mall, Vasant Kunj","DLF Promenade Mall, Vasant Kunj, New Delhi",77.15557222,28.54234722,Cafe,700,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,109
18377889,KSG,1,New Delhi,"2nd Floor, DLF Promenade Mall, Vasant Kunj, New Delhi","DLF Promenade Mall, Vasant Kunj","DLF Promenade Mall, Vasant Kunj, New Delhi",77.15613484,28.54260027,"Finger Food, North Indian, Italian",1250,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good,170
18435822,Mahavrer Chap Express,1,New Delhi,"Food Court, 2nd Floor, DLF Promenade Mall, Vasant Kunj, New Delhi","DLF Promenade Mall, Vasant Kunj","DLF Promenade Mall, Vasant Kunj, New Delhi",77.15556856,28.54264798,"American, Fast Food, Desserts",500,Indian Rupees(Rs.),No,No,No,No,2,4,Green,Very Good,154
18429577,Mamma Drools,1,New Delhi,"102-A, 1st Floor, DLF South Square Mall, Sarojini Nagar, New Delhi","DLF South Square, Sarojini Nagar","DLF South Square, Sarojini Nagar, New Delhi",77.194929,28.576014,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,2.7,Orange,Average,59
18424642,Pawan Foods,1,New Delhi,"Shop 104, 1st Floor, DLF South Square, Sarojini Nagar, New Delhi","DLF South Square, Sarojini Nagar","DLF South Square, Sarojini Nagar, New Delhi",77.1951986,28.5762189,"Chinese, Seafood",1500,Indian Rupees(Rs.),Yes,Yes,No,No,3,2.7,Orange,Average,112
18378039,Pizza Hub,1,New Delhi,"30, DLF South Square, Sarojini Nagar, New Delhi","DLF South Square, Sarojini Nagar","DLF South Square, Sarojini Nagar, New Delhi",77.194929,28.5761036,Bakery,200,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,11
18378037,Prem Rasoi,1,New Delhi,"DLF South Square, Sarojini Nagar, New Delhi","DLF South Square, Sarojini Nagar","DLF South Square, Sarojini Nagar, New Delhi",77.1951986,28.5763982,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",300,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,195
311037,Sanjha Chulah Babe Da,1,New Delhi,"34, 102B, 109 & 110, Ground/1st Floor, Multilevel Parking Cum Commercial Complex (MLCP), DLF South Square, Sarojini Nagar, New Delhi","DLF South Square, Sarojini Nagar","DLF South Square, Sarojini Nagar, New Delhi",77.194929,28.576014,"Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,100
18435816,Shakun Cook-Du-Ku,1,New Delhi,"Shop 43, DLF South Square Mall, Sarojini Nagar, New Delhi","DLF South Square, Sarojini Nagar","DLF South Square, Sarojini Nagar, New Delhi",77.194929,28.5761036,"North Indian, Indian",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18128868,The Taste of Punjab,1,New Delhi,"107 & 108, 1st Floor, DLF South Square, Multilevel Parking Complex, Sarojini Nagar, New Delhi","DLF South Square, Sarojini Nagar","DLF South Square, Sarojini Nagar, New Delhi",77.1951986,28.5762189,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.4,Red,Poor,65
18350160,Vaishno Bhojanalaya,1,New Delhi,"Near Petrol Pump, Sundar Nagar, Dr. Zakir Hussain Marg, New Delhi",Dr. Zakir Hussain Marg,"Dr. Zakir Hussain Marg, New Delhi",77.2374755,28.6021693,"Fast Food, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,7
18378030,Wrap N Roll,1,New Delhi,"E-6, Jyoti Colony, 100 Feet Road, Durga Puri, New Delhi",Durga Puri,"Durga Puri, New Delhi",0,0,North Indian,350,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,8
18209806,Zaika-E-Chaap Express,1,New Delhi,"2, C Block Market, East of Kailash, New Delhi",East of Kailash,"East of Kailash, New Delhi",77.25664444,28.55948889,Mithai,100,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,10
18153563,Slice of Italy,1,New Delhi,"187-A, G K House, Sant Nagar, East of Kailash, New Delhi",East of Kailash,"East of Kailash, New Delhi",77.25142501,28.55597567,"North Indian, Mughlai, Chinese",600,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,21
357,Bemisaal,1,New Delhi,"1, Sai Plaza, Sant Nagar, East of Kailash, New Delhi",East of Kailash,"East of Kailash, New Delhi",77.25097778,28.55600833,"Street Food, South Indian, Mithai",200,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,13
8453,Grillz,1,New Delhi,"6, Ground Floor Northside, Community Center, East of Kailash, New Delhi",East of Kailash,"East of Kailash, New Delhi",77.245962,28.558244,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,24
306856,Tandoor Ka Zaika,1,New Delhi,"15, Community Center, Ground Floor, East of Kailash, New Delhi",East of Kailash,"East of Kailash, New Delhi",77.24570923,28.55801293,"North Indian, Chinese, South Indian",500,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,19
18332009,The Barley House,1,New Delhi,"252-H, Kailash Plazza, Sant Nagar, East of Kailash, New Delhi",East of Kailash,"East of Kailash, New Delhi",77.25065019,28.55561316,"North Indian, Chinese",300,Indian Rupees(Rs.),No,Yes,No,No,1,3.2,Orange,Average,16
6875,Muffins,1,New Delhi,"B 142/1, B Block, East of Kailash, New Delhi",East of Kailash,"East of Kailash, New Delhi",0,0,Healthy Food,100,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,7
2530,Dilli Darbar,1,New Delhi,"Iskcon Temple Complex, Main Road, East of Kailash, New Delhi",East of Kailash,"East of Kailash, New Delhi",77.25350372,28.5564445,Bakery,150,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,12
5260,Cafe Coffee Day,1,New Delhi,"382, White House, Sant Nagar, East of Kailash, New Delhi",East of Kailash,"East of Kailash, New Delhi",77.251334,28.555408,Fast Food,400,Indian Rupees(Rs.),No,Yes,No,No,1,3.1,Orange,Average,11
3224,Domino's Pizza,1,New Delhi,"C Block Market, East of Kailash, New Delhi",East of Kailash,"East of Kailash, New Delhi",77.256582,28.559209,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,12
5293,Kings Kulfi,1,New Delhi,"206 D, Ground Floor, Prakash Mohalla, East of Kailash, New Delhi",East of Kailash,"East of Kailash, New Delhi",77.2540139,28.5618466,Bakery,400,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,9
307578,McDonald's,1,New Delhi,"East of Kailash, New Delhi",East of Kailash,"East of Kailash, New Delhi",77.24476,28.562469,"Biryani, Mughlai",500,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,19
18445798,Tibb's Frankie,1,New Delhi,"285, Sant Nagar, East of Kailash, New Delhi",East of Kailash,"East of Kailash, New Delhi",77.24970538,28.55546709,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,21
4919,Cafe E,1,New Delhi,"Shop 11/12, DDA Market, Mount Kailash, East of Kailash, New Delhi",East of Kailash,"East of Kailash, New Delhi",77.2474937,28.5532108,"North Indian, Italian, Chinese, Fast Food",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average,17
4921,Cha-Shi,1,New Delhi,"1st Floor, D-123, East of Kailash, New Delhi",East of Kailash,"East of Kailash, New Delhi",77.2460754,28.5573496,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,14
307321,Habibi,1,New Delhi,"Shop 9, D Block, DDA Market, Near HDFC Bank, East of Kailash, New Delhi",East of Kailash,"East of Kailash, New Delhi",77.248986,28.556008,Bihari,300,Indian Rupees(Rs.),No,Yes,No,No,1,2.8,Orange,Average,4
2616,Tikka Town,1,New Delhi,"227-B, Sant Nagar, East of Kailash, New Delhi",East of Kailash,"East of Kailash, New Delhi",77.24965878,28.55559431,"North Indian, Mughlai, Chinese",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,38
302212,4700BC Popcorn,1,New Delhi,"D-88, Amrit Puri B, East of Kailash, New Delhi",East of Kailash,"East of Kailash, New Delhi",77.2534918,28.5566725,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,17
3814,Al Zaitoon,1,New Delhi,"28, C Block Market, East of Kailash, New Delhi",East of Kailash,"East of Kailash, New Delhi",77.25683268,28.55942527,"North Indian, Mughlai",650,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,61
